File,Sentence,String
wsj_0184,7,"'' It 's a cosmetic move, '' said Jonathan S. Gelles of Wertheim Schroder amp Co. According to Upjohn 's estimates, only 50% to 60% of the 1,100 eligible employees will take advantage of the plan. "
wsj_0184,8,Upjohn further estimated that about 50% of the employees who leave for early retirement may be replaced. 
wsj_0184,9,"As a result, Upjohn will likely trim only about 275 to 350 of its more than 21,000 jobs world-wide. "
wsj_0184,10,"In composite trading on the New York Stock Exchange <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>, Upjohn shares rose 87.5 cents to $38.875 apiece. "
wsj_0184,11,"An Upjohn spokesman said he had '' heard nothing '' to suggest the early retirement package was spurred by shareholder pressure or a potential bidder for the company, which occasionally has been the target of takeover speculation. "
wsj_0184,12,The company <date earlier this year <pad><pad><pad><pad>neutro 0 y<pad><pad>> adopted a shareholder-rights plan to ward off unwanted suitors. 
wsj_0184,13,The spokesman said it is the first early retirement plan offered under its two-year cost-control strategy. 
wsj_0184,14,"<time earlier <pad><pad><pad><pad><pad><pad>past<pad><pad>> staff-reduction moves have trimmed about 300 jobs, the spokesman said. "
wsj_0187,0,The Finnish government and major creditors of bankrupt shipyard Waertsilae Marine Industries Oy agreed in principle to form a new company to complete most of the troubled shipyard 's backlog of 15 ships. 
wsj_0187,1,"The new company will attempt to limit the shipyard 's losses, participants said. "
wsj_0187,2,'' The situation is that the bankruptcy court will get out of the shipbuilding business. 
wsj_0187,3,"Everything will be taken over by the new company, '' said Christian Andersson, executive vice president of Oy Waertsilae, former parent of Waertsilae Marine. "
wsj_0187,4,"Once its ownership is finalized, the new company will open talks with state-appointed receivers to buy or lease Waertsilae Marine 's shipyard facilities. "
wsj_0187,5,"Subcontractors will be offered a settlement and a swift transition to new management is expected to avert an exodus of skilled workers from Waertsilae Marine 's two big shipyards, government officials said. "
wsj_0187,6,"Under an accord signed <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>, the government and Union Bank of Finland would become major shareholders in the new company, each injecting 100 million Finnish markkaa ($23.5 million). "
wsj_0187,7,"Oy Waertsilae is to contribute 200 million markkaa, most of it as subordinated debt, and take a minority stake in the new company. "
wsj_0187,8,"Customers holding contracts for Waertsilae Marine 's undelivered ships are expected to subscribe most of the remaining 170 million markkaa in share capital, government officials said. "
wsj_0187,9,"Waertsilae Marine 's biggest creditor is Miami-based Carnival Cruise Lines Inc. Carnival, which has three ships on order from Waertsilae Marine, presented claims for $1.5 billion damages in the bankruptcy court <date this week <pad><pad><pad><pad>neutro 0 w<pad><pad>>. "
wsj_0187,10,Waertsilae Marine 's bankruptcy proceedings began <date tuesday <pad><pad><pad><pad>neutro 2 dayw<pad><pad>> in a Helsinki court. 
wsj_0189,0,"Ralston Purina Co. reported a 47% decline in <duration fourth-quarter 1989<pad><pad><pad><pad><pad><pad>q4> earnings, reflecting restructuring costs as well as a more difficult pet food market. "
wsj_0189,1,"The St. Louis company earned $45.2 million, or 65 cents a share, compared with $84.9 million, or $1.24 a share, <date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0189,2,"Sales in <date the latest period <pad><pad><pad><pad>neutro 0 q<pad><pad>> were $1.76 billion, a 13% increase from <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>> 's $1.55 billion. "
wsj_0189,3,"For <date the year <pad><pad><pad><pad>neutro 0 y<pad><pad>> ended <date sept. 30 <pad>09<pad>30<pad><pad><pad><pad><pad>>, Ralston earned $422.5 million, or $6.44 a share, up 8.9% from $387.8 million, or $5.63 a share. "
wsj_0189,4,<date this year <pad><pad><pad><pad>neutro 0 y<pad><pad>> 's results included a gain of $70.2 million on the disposal of seafood operations. 
wsj_0189,5,"Sales for <date the full year <pad><pad><pad><pad>neutro 0 y<pad><pad>> were $6.6 billion, up 13% from $5.8 billion. "
wsj_0189,6,"Ralston said its restructuring costs include the phase-out of a battery facility in Greenville, N.C., the <date recent <pad><pad><pad><pad><pad><pad>past<pad><pad>> closing of a Hostess cake bakery in Cincinnati and a reduction in staff throughout the company. "
wsj_0189,7,"The battery plant, which makes rechargeable nickel cadmium and carbon zinc products, will be closed over <date the next year or so <pad><pad><pad><pad>suma 1 y<pad><pad>>, a spokesman said. "
wsj_0189,8,"Ralston attributed its <date fourth-quarter <pad><pad><pad><pad><pad><pad>q4<pad><pad>> slump partly to higher costs of ingredients in the pet food business as well as competitive pressures, which required higher advertising spending. "
wsj_0189,9,"For <date the year <pad><pad><pad><pad>neutro 0 y<pad><pad>>, pet food volume was flat, the company said. "
wsj_0189,10,"Its cereal division realized higher operating profit on volume increases, but also spent more on promotion. "
wsj_0189,11,"The Continental Baking business benefited from higher margins on bread and on increased cake sales, it added. "
wsj_0189,12,Ralston said its Eveready battery unit was hurt by continuing economic problems in South America. 
wsj_0189,13,"Ralston shares closed <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>> at $80.50, off $1, in New York Stock Exchange composite trading. "
wsj_0263,0,UNIFIRST Corp. declared a 2-for-1 stock split. 
wsj_0263,1,"The Wilmington, Mass., garment service company also boosted its quarterly dividend 20% to three cents a share adjusted for the split. "
wsj_0263,2,The dividend had been five cents a share. 
wsj_0263,3,"The split and quarterly dividend will be payable <date jan. 3 <pad>01<pad>03<pad><pad><pad><pad><pad>> to stock of record <date nov. 16 <pad>11<pad>16<pad><pad><pad><pad><pad>>, the company said. "
wsj_0263,4,The split will raise the number of shares outstanding to about 10.2 million. 
wsj_0263,5,"Separately, UniFirst reported that net income rose 21% to $3 million, or 29 cents a share adjusted for the split, for <date the fourth quarter <pad><pad><pad><pad><pad><pad>q4<pad><pad>> ended <date aug. 26 <pad>08<pad>26<pad><pad><pad><pad><pad>>. "
wsj_0263,6,"<date a year earlier <pad><pad><pad><pad>resta 1 y<pad><pad>> UniFirst earned $2.4 million, or 24 cents a share adjusted for the split. "
wsj_0263,7,Sales rose to $52.4 million from $50.1 million. 
wsj_0266,0,I was pleased to note that your <date oct. 23 <pad>10<pad>23<pad><pad><pad><pad><pad>> Centennial Journal item recognized the money-fund concept as one of the significant events of the past century. 
wsj_0266,1,"Actually, <duration about two years ago 2<pad><pad><pad><pad><pad><pad><pad>>, the Journal listed the creation of the money fund as one of the 10 most significant events in the world of finance in <date the 20th century <pad><pad><pad><pad><pad><pad><pad>19<pad>>. "
wsj_0266,2,"But the Reserve Fund, America 's first money fund, was not named, nor were the creators of the money-fund concept, Harry Brown and myself. "
wsj_0266,3,"We innovated telephone redemptions, daily dividends, total elimination of share certificates and the constant $1 pershare pricing, all of which were painfully thought out and not the result of some inadvertence on the part of the SEC. "
wsj_0266,4,BRUCE R. BENT President The Reserve Fund New York 
wsj_0292,0,"Despite continuing problems in its newsprint business, Kimberly-Clark Corp. posted a 20% gain in <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> net income. "
wsj_0292,1,"The consumer-products and newsprint company said net rose to $108.8 million, or $1.35 a share, from $90.5 million, or $1.12 a share, <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0292,2,Sales rose 6.2% to $1.45 billion from $1.37 billion. 
wsj_0292,3,"After <date a flat second quarter <pad><pad><pad><pad><pad><pad>q2<pad><pad>> tied largely to lower newsprint earnings, Kimberly-Clark attributed the gain to improved results in its consumer businesses in North America, Brazil and Korea. "
wsj_0292,4,"Those gains came from higher prices, particularly for disposable diapers and tissue products, and from increased sales, primarily for feminine-care products, the company said. "
wsj_0292,5,"Newsprint results continued to be depressed, the company added, because of industrywide price discounting. "
wsj_0292,6,"The quarter-to-quarter comparison was also enhanced by charges taken in <date the year-earlier period <pad><pad><pad><pad>resta 1 y<pad><pad>>, including $11 million related to the modernization of a pulp and newsprint mill in Alabama. "
wsj_0292,7,"In <date the 1989 period 1989<pad><pad><pad><pad><pad><pad><pad><pad>> also, interest expense and tax rates were lower than <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0292,8,"In <duration the first nine months <pad>9<pad><pad><pad><pad><pad><pad>>, profit rose 10% to $313.2 million, or $3.89 a share, from $283.9 million, or $3.53 a share. "
wsj_0292,9,Sales rose 6.7% to $4.27 billion from $4 billion. 
wsj_0292,10,"In New York Stock Exchange composite trading, Kimberly-Clark closed at $66.50 a share, up $1.50. "
wsj_0313,0,"Ocean Drilling amp Exploration Co. will sell its contract-drilling business, and took a $50.9 million loss from discontinued operations in <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> because of the planned sale. "
wsj_0313,1,The New Orleans oil and gas exploration and diving operations company added that it does n 't expect any further adverse financial impact from the restructuring. 
wsj_0313,2,"In <duration the third quarter 1989<pad><pad><pad><pad><pad><pad>q3>, the company, which is 61%-owned by Murphy Oil Corp. of Arkansas, had a net loss of $46.9 million, or 91 cents a share, compared with a restated loss of $9 million, or 18 cents a share, <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0313,3,<date the latest period <pad><pad><pad><pad>resta 1 q<pad><pad>> had profit from continuing operations of $4 million. 
wsj_0313,4,Revenue gained 13% to $77.3 million from $68.5 million. 
wsj_0313,5,Ocean Drilling said it will offer 15% to 20% of the contract-drilling business through an initial public offering in <date the near future <pad><pad><pad><pad><pad><pad>future<pad><pad>>. 
wsj_0313,6,It has long been rumored that Ocean Drilling would sell the unit to concentrate on its core oil and gas business. 
wsj_0313,7,Ocean Drilling said it wo n 't hold any shares of the new company after the restructuring. 
wsj_0316,0,First Security Corp. said it tentatively agreed to acquire Deseret Bancorp. 
wsj_0316,1,for stock valued at about $18 million. 
wsj_0316,2,"Terms call for First Security to issue about 0.55 share of its stock for each Deseret share held, or a total of about 550,000 First Security shares. "
wsj_0316,3,It has about 12.3 million shares outstanding. 
wsj_0316,4,"Deseret, with about $100 million in assets, is the parent of the Deseret Bank, which has six offices and headquarters at Pleasant Grove, Utah. "
wsj_0316,5,"The purchase price is equal to about 1.65 times Deseret 's roughly $10.7 million book value, or assets less liabilities. "
wsj_0316,6,"Salt Lake City-based First Security, with $5.4 billion in assets, said the agreement is subject to shareholder and regulatory approval, and that it hopes to complete the transaction <date early next year <pad><pad><pad><pad>suma 1 y<pad><pad>>. "
wsj_0321,0,"StatesWest Airlines, Phoenix, Ariz., said it withdrew its offer to acquire Mesa Airlines because the Farmington, N.M., carrier did n 't respond to its offer by the close of business <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>, a deadline StatesWest had set for a response. "
wsj_0321,1,"However, StatesWest is n 't abandoning its pursuit of the much-larger Mesa. "
wsj_0321,2,"StatesWest, which has a 7.25% stake in Mesa, said it may purchase more Mesa stock or make a tender offer directly to Mesa shareholders. "
wsj_0321,3,StatesWest had proposed acquiring Mesa for $7 a share and one share of a new series of StatesWest 6% convertible preferred stock it values at $3 a share. 
wsj_0321,4,"Earlier, Mesa had rejected a general proposal from StatesWest to combine the two carriers in some way. "
wsj_0321,5,"StatesWest serves 10 cities in California, Arizona and Nevada. "
wsj_0321,6,"Mesa flies to 42 cities in New Mexico, Arizona, Wyoming, Colorado and Texas. "
wsj_0324,0,QVC Network Inc. said it completed its acquisition of CVN Cos. 
wsj_0324,1,for about $423 million. 
wsj_0324,2,QVC agreed to pay $19 and one-eighth QVC share for each of CVN 's 20 million fully diluted shares. 
wsj_0324,3,"The acquisition brings together the two largest competitors to Home Shopping Network Inc., which <date now <pad><pad><pad><pad><pad><pad>present<pad><pad>> reaches more viewers than any other company in the video shopping industry. "
wsj_0324,4,"Among them, Home Shopping, QVC and CVN already control most of that young and fast-growing market, which <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>> had sales of about $1.4 billion. "
wsj_0325,0,"Coast Savings Financial Inc. reported a <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> loss, citing a previously announced capital restructuring program. "
wsj_0325,1,"The Los Angeles thrift holding company said it had a loss of $92.2 million, or $6.98 a share, for <date the quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>> ended <date sept. 30 <pad>09<pad>30<pad><pad><pad><pad><pad>>. "
wsj_0325,2,"Coast earned $10.2 million, or 67 cents a share, in <date the year-ago quarter <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0325,3,The <date year-ago <pad><pad><pad><pad>resta 1 y<pad><pad>> results have been restated to comply with government regulations. 
wsj_0325,4,The restructuring program is designed to increase the company 's tangible capital ratio. 
wsj_0325,5,"It includes removing $242 million in good will from the books, issuing $150 million in preferred stock and commencing an exchange offer for $52 million in convertible bonds. "
wsj_0325,6,"During <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>, the company charged about $46 million against earnings in reducing goodwill, added $20 million to its general loan loss reserves and established a $30 million reserve for its high-yield bond portfolio. "
wsj_0325,7,The company said its junk-bond portfolio after these moves had been reduced to less than 1% of assets. 
wsj_0329,0,"Coda Energy Inc. said it arranged a $50 million credit facility with NCNB Texas National Bank, a unit of NCNB Corp., of Charlotte, N.C. The Dallas oil and gas concern said that $10 million of the facility would be used to consolidate the company 's $8.1 million of existing bank debt, to repurchase 4 million of its 4.9 million shares outstanding of Series D convertible preferred stock, and to purchase a 10% net-profits interest in certain oil and gas properties from one of its existing lenders, National Canada Corp. The remaining $40 million can be used over <duration three years 3<pad><pad><pad><pad><pad><pad><pad>> for oil and gas acquisitions, the company said. "
wsj_0329,1,"Ted Eubank, Coda 's president, said the loan carries an interest rate of prime plus one percentage point, with 85% of the company 's net oil and gas revenue <set each month <pad>1<pad><pad><pad><pad><pad><pad>> dedicated to repayment. "
wsj_0329,2,"The company put up '' virtually all '' of its oil and gas properties as collateral, he said. "
wsj_0332,0,"Orkem S.A., a French state-controlled chemical manufacturer, is making a friendly bid of 470 pence ($7.43) a share for the 59.2% of U.K. specialty chemical group Coates Brothers PLC which it does n 't already own, the two sides said. "
wsj_0332,1,"The offer, which values the whole of Coates at #301 million, has already been accepted by Coates executives and other shareholders owning 12.4% of the company. "
wsj_0332,2,The acceptances give Orkem a controlling 53.2% stake in the company. 
wsj_0332,3,"Orkem and Coates said <date last wednesday <pad><pad><pad><pad>resta 3 dayw<pad><pad>> that the two were considering a merger, through Orkem 's British subsidiary, Orkem Coatings U.K. Ltd. Orkem, France 's third-largest chemical group, said it would fund the acquisition through internal resources. "
wsj_0332,4,"The takeover would be followed by a restructuring of Orkem 's U.K. unit, including the addition of related Orkem businesses and possibly further acquisitions. "
wsj_0332,5,Orkem said it eventually would seek to make a public share offering in its U.K. business. 
wsj_0340,0,"The portfolio unit of the French bank group Credit Lyonnais told stock market regulators that it bought 43,000 shares of Cie. "
wsj_0340,1,"de Navigation Mixte, apparently to help fend off an unwelcome takeover bid for the company. "
wsj_0340,2,"<date earlier yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>>, the Societe de Bourses Francaises was told that a unit of Framatome S.A. also bought Navigation Mixte shares, this purchase covering more than 160,000 shares. "
wsj_0340,3,Both companies are allies of Navigation Mixte in its fight against a hostile takeover bid launched <date last week <pad><pad><pad><pad>resta 1 w<pad><pad>> by Cie. 
wsj_0340,4,"Financiere de Paribas at 1,850 French francs ($297) a share. "
wsj_0340,5,Navigation Mixte 's chairman had suggested that friendly institutions were likely to buy its stock as soon as trading opened <date monday <pad><pad><pad><pad>neutro 1 dayw<pad><pad>>. 
wsj_0340,6,"The Credit Lyonnais purchase, for 33,000 regular common shares and 10,000 newly created shares, is valued at about slightly more than 80 million French francs. "
wsj_0344,0,"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> ended <date sept. 30 <pad>09<pad>30<pad><pad><pad><pad><pad>>. "
wsj_0344,1,"These results compare with net income of $1.8 million, or 44 cents a share, for <date the corresponding period last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0344,2,"<date this quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>> 's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company 's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. "
wsj_0344,3,"The publishing concern said it retained the investment banking firm of Donaldson, Lufkin amp Jenrette Securities Inc. to act as its financial adviser, assisting in the evaluation of various financial and strategic alternatives, including debt refinancing, raising capital, recapitalization, a merger or sale of the company. "
wsj_0344,4,"The company also retained attorney Martin P. Levin, a director of the company and former head of the Times-Mirror Publishing Group, as an adviser. "
wsj_0344,5,"Net sales for <date this year 's third quarter <pad><pad><pad><pad>neutro 0 q3<pad><pad>> were $14 million, down from $21.4 million <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0344,6,"The company attributed the decrease in part to the exclusion of the company 's British sales from the current year 's figures as a result of the subsidiary 's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. "
wsj_0344,7,U.K. sales for <date last year 's quarter <pad><pad><pad><pad>resta 1 y<pad><pad>> were about $3 million. 
wsj_0346,0,"Cilcorp Inc., Peoria, Ill., said it agreed to acquire the environmental consulting and analytical service businesses of Hunter Environmental Services Inc. of Southport, Conn. The utility holding company said Hunter will receive 390,000 shares of a new series of Cilcorp convertible preferred stock with a face value of $39 million for the businesses. "
wsj_0346,1,Cilcorp will also assume $22 million of Hunter 's existing debt. 
wsj_0346,2,"As part of the agreement, Cilcorp said it will pay Hunter $4 million in exchange for agreements not to compete. "
wsj_0346,3,Cilcorp said the businesses to be acquired had revenue of $76 million for <duration the year 1<pad><pad><pad><pad><pad><pad><pad>> ended <date march 31 1989 03<pad>31<pad><pad><pad><pad><pad>>. 
wsj_0346,4,"Separately, Cilcorp said it plans to purchase as many as 1.4 million shares, or 10% of its common stock outstanding from time to time on the open market and through privately negotiated transactions. "
wsj_0346,5,"The company, which <date currently <pad><pad><pad><pad><pad><pad>present<pad><pad>> has 13.5 million common shares outstanding, said it has no specific plans for the shares. "
wsj_0348,0,"Ogden Projects Inc. said net income jumped to $6.6 million, or 18 cents a share, in <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>>. "
wsj_0348,1,"The Fairfield, N.J., company, which is 92%-owned by Ogden Corp., New York, had net of $1.1 million, or four cents a share, <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0348,2,Revenue soared to $101.7 million from $39.5 million. 
wsj_0348,3,"Ogden Projects, whose shares began trading on the New York Stock Exchange in <date august <pad08<pad><pad><pad><pad><pad><pad><pad>>, closed <date yesterday <pad><pad><pad><pad>resta 1 d<pad><pad>> at $26.875, down 75 cents. "
wsj_0348,4,The stock began trading <date this summer 1989<pad><pad><pad><pad><pad>su<pad><pad>> at $14 apiece. 
wsj_0348,5,"Ogden Projects, which has interests in solid-waste recovery and hazardous-waste cleanup, said it has 13 facilities in operation, up from seven <date a year ago <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0348,6,"Meanwhile, Ogden Corp., which also has interests in building maintenance and management, reported <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> net income of $27.1 million, or 67 cents a share, more than twice the $13.5 million, or 34 cents a share, <date a year <pad><pad><pad><pad>resta 1 y<pad><pad>> earlier. "
wsj_0348,7,Revenue rose 33% to $378.1 million from $283.8 million. 
wsj_0356,0,Rally 's Inc. said it adopted a shareholders rights plan to protect shareholders from an inadequately priced takeover offer. 
wsj_0356,1,The plan provides for the distribution of one common stock-purchase right as a dividend for each share of common outstanding. 
wsj_0356,2,Each right entitles shareholders to buy one-half share of common for $30. 
wsj_0356,3,"<date earlier this month <pad><pad><pad><pad>neutro 0 m<pad><pad>>, a group led by three of the company 's directors, Burt Sugarman, James M. Trotter III and Willam E. Trotter II, indicated it had a 45.2% stake in the Louisville, Ky., fast-food company and that it planned to seek a majority of seats on Rally 's nine-member board. "
wsj_0356,4,The company said it was '' concerned about the announced intent to acquire control of the company '' by a Sugarman-led group. 
wsj_0376,0,Courtaulds PLC announced plans to spin off its textiles operations to existing shareholders in a restructuring to boost shareholder value. 
wsj_0376,1,"The British chemical and textile company 's plan, which requires shareholder approval, would create a new, listed U.K. stock with a probable market capitalization between #300 million ($473 million) and #400 million, analysts said. "
wsj_0376,2,"The establishment of the separate company, to be called Courtaulds Textiles, could be effective as early as <date next year 's first quarter <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0376,3,Investors welcomed the move. 
wsj_0376,4,"Courtaulds ' shares rose 15 pence to 362 pence, valuing the entire company at about #1.44 billion. "
wsj_0376,5,Courtaulds ' spinoff reflects pressure on British industry to boost share prices beyond the reach of corporate raiders. 
wsj_0376,6,"Courtaulds ' restructuring is among the largest thus far in Britain, though it is dwarfed by B.A.T Industries PLC 's plans to spin roughly off #4 billion in assets to help fend off a takeover bid from Anglo-French financier Sir James Goldsmith. "
wsj_0376,7,The divested Courtaulds textile operations had operating profit of #50 million on #980 million in revenue in <duration the year 1<pad><pad><pad><pad><pad><pad><pad>> ended <date march 31 1989 03<pad>31<pad><pad><pad><pad><pad>>. 
wsj_0376,8,"Some analysts have said Courtaulds ' moves could boost the company 's value by 5% to 10%, because the two entities separately will carry a higher price earnings multiple than they did combined. "
wsj_0376,9,"In addition, Courtaulds said the moves are logical because they will allow both the chemicals and textile businesses to focus more closely on core activities. "
wsj_0376,10,Courtaulds has been under pressure to enhance shareholder value since takeover speculators -- including Australian financier Kerry Packer -- surfaced holding small stakes <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. 
wsj_0376,11,"Though Mr. Packer has since sold his stake, Courtaulds is moving to keep its institutional shareholders happy. "
wsj_0376,12,"Even without a specific takeover threat, Courtaulds is giving shareholders '' choice and value, '' said Julia Blake, an analyst at London stockbrokers Barclays de Zoete Wedd. "
wsj_0376,13,"In a statement, the company said: '' Both parts can only realize their full potential and be appropriately valued by the market if they are separately quoted companies. "
wsj_0376,14,"The sharper definition and the autonomy which each will thereby gain will benefit shareholders, customers and employees. '' "
wsj_0376,15,Courtaulds Chairman and Chief Executive Sir Christopher Hogg will remain in both posts at the surviving chemical company after the spinoff. 
wsj_0533,0,Two rival bidders for Connaught BioSciences extended their offers to acquire the Toronto-based vaccine manufacturer <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>. 
wsj_0533,1,"Institut Merieux S.A., which offered 942 million Canadian dollars (US$801.2 million), or C$37 a share for Connaught, said it would extend its bid, due to expire <date last thursday <pad><pad><pad><pad>resta 4 dayw<pad><pad>>, to <date nov. 6 <pad>11<pad>06<pad><pad><pad><pad><pad>>. A C$30-a-share bid by Ciba-Geigy Ltd., a pharmaceutical company based in Basel, Switzerland, and California-based Chiron Corp., a bioresearch concern, was extended to <date nov. 16 <pad>11<pad>16<pad><pad><pad><pad><pad>>. "
wsj_0533,2,It had been due to expire <time friday evening <pad><pad><pad>neutro 5 dayw<pad><pad><pad>tev>. 
wsj_0533,3,Merieux previously said it would ensure its bid remained open pending a final decision by Canadian regulators on whether to approve the takeover. 
wsj_0533,4,"Merieux, a vaccine and bioresearch firm based in Lyon, France, is controlled 50.1% by state-owned Rhone Poulenc S.A. The Canadian government previously said Merieux 's bid did n 't offer enough '' net benefit '' to Canada to be approved, and gave Merieux an until <date mid-november 1989 11<pad><pad><pad><pad><pad><pad><pad>> to submit additional information. "
wsj_0533,5,Merieux officials said <date last week <pad><pad><pad><pad>resta 1 w<pad><pad>> that they are '' highly confident '' the offer will be approved once it submits details of its proposed investments to federal regulators. 
wsj_0533,6,Both offers are conditional on regulatory approvals and enough shares being tendered to give the bidders a majority of Connaught 's shares outstanding. 
wsj_0533,7,"Institut Merieux, which already holds a 12.5% stake in Connaught, said that at the close of business <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>>, 5,745,188 shares of Connaught and C$44.3 million face amount of debentures, convertible into 1,826,596 common shares, had been tendered to its offer. "
wsj_0533,8,"At the close of business <date thursday <pad><pad><pad><pad>neutro 4 dayw<pad><pad>>, Ciba-Geigy and Chiron said 11,580 common shares had been tendered to their offer. "
wsj_0533,9,"At last report, Connaught had 21.8 million shares outstanding. "
wsj_0533,10,"Separately, the Ontario Supreme Court said it will postpone indefinitely a ruling on the lawsuit launched by the University of Toronto against Connaught in connection with the Merieux bid. "
wsj_0533,11,"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, '' It is unnecessary that there be a judgment on the merits { of the case } at this time. '' "
wsj_0533,12,Lawyers for the two sides weren 't immediately available for comment. 
wsj_0533,13,The university had sought an injunction blocking Connaught 's board from recommending or supporting an offer for the company by Merieux. 
wsj_0534,0,"Conseco Inc. said it is calling for the redemption on <date dec. 7 <pad>12<pad>07<pad><pad><pad><pad><pad>> of all the 800,000 remaining shares outstanding of its $1.875 Series A convertible preferred stock at $26.805 a share. "
wsj_0534,1,The insurance concern said all conversion rights on the stock will terminate on <date nov. 30 <pad>11<pad>30<pad><pad><pad><pad><pad>>. 
wsj_0534,2,"Until <date then <pad><pad><pad><pad>suma 0 d<pad><pad>>, Conseco said the stock remains convertible into common stock at the rate of 1.439 shares of common stock for each share of preferred stock, which is equivalent to a conversion price of $17.50 a common share. "
wsj_0534,3,"In New York Stock Exchange trading <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>, Conseco closed at $19.50, down 25 cents. "
wsj_0541,0,"Automatic Data Processing Inc. plans to redeem on <date nov. 16 <pad>11<pad>16<pad><pad><pad><pad><pad>> its $150 million of 6.5% convertible subordinated debentures due <date march 1, 2011 2011 03<pad>01<pad><pad><pad><pad><pad>>. "
wsj_0541,1,"The computing-services concern will pay $1,059.04 for each $1,000 face amount of debt. "
wsj_0541,2,The conversion price for the debentures is $41.725 a share. 
wsj_0541,3,"In New York Stock Exchange composite trading <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>, Automatic Data closed at $46.50 a share, down $2.25. "
wsj_0541,4,"If all the debt is converted to common, Automatic Data will issue about 3.6 million shares; <date last monday <pad><pad><pad><pad>resta 1 dayw<pad><pad>>, the company had nearly 73 million shares outstanding. "
wsj_0541,5,"Automatic Data is redeeming the bonds because the after-tax cost of the interest on the bonds is higher than the dividend yield on the common, a spokesman said. "
wsj_0542,0,"Dow Jones amp Co. extended its tender offer of $18 a share, or about $576 million, for the 33% of Telerate Inc. that it does n 't already own until <time 5 p.m. est, nov. 6 <pad>11 05<pad><pad><pad>17 00<pad><pad>>. The offer, which Telerate 's two independent directors have rejected as inadequate, previously had been scheduled to expire at <time midnight friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>tmi>. "
wsj_0542,1,Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed <date last friday <pad><pad><pad><pad>resta 5 dayw<pad><pad>>. 
wsj_0542,2,"The supplement contains various information that has been filed with the Securities and Exchange Commission since Dow Jones launched the offer on <date sept. 26 <pad>10<pad>26<pad><pad><pad><pad><pad>>, but it does n 't change the terms and conditions of the offer except to extend its expiration date. "
wsj_0542,3,"In Delaware Chancery Court litigation, Telerate has criticized Dow Jones for not disclosing that Telerate 's management expects the company 's revenue to increase by 20% annually, while Dow Jones based its projections of Telerate 's performance on a 12% revenue growth forecast. "
wsj_0542,4,"In the tender offer supplement, Dow Jones discloses the different growth forecasts but says it views the 20% growth rate '' as a hoped-for goal '' of Telerate 's management '' and not as a realistic basis on which to project the company 's likely future performance. '' "
wsj_0542,5,Telerate shares fell 50 cents on <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> to close at $20 each in New York Stock Exchange composite trading. 
wsj_0542,6,Dow Jones shares also fell 50 cents to close at $36.125 in Big Board composite trading. 
wsj_0542,7,Dow Jones has said it believes the $18-a-share price is fair to Telerate 's minority shareholders. 
